subject,gender,trial,shift,max_response,mean_response,slope,p_value
21,F,51,0,50.91649418,17.18514983,-0.097251002,0
21,F,52,-1,95.72146538,43.45030978,0.080735628,1.11022E-15
21,F,53,-2,60.48786705,27.14322678,-0.002671962,0.799179455
21,F,54,1,46.91966928,17.66788109,-0.011058068,0.219012378
21,F,55,0,57.82109978,35.55873588,-0.011271834,0.151175166
21,F,56,2,55.44662814,31.77774155,-0.21170549,0
21,F,57,-2,48.23498556,27.41648932,0.088143959,0
21,F,58,-1,38.50430634,19.1216803,-0.062747454,0
21,F,59,0,90.02898336,42.55078414,-0.024627551,0.411339348
21,F,60,1,28.76298787,11.61578411,-0.079236986,1.44329E-14
21,F,61,2,105.0099481,60.19334349,0.113704848,0
21,F,62,-2,55.06855745,20.74669191,-0.066074842,2.8432E-05
21,F,63,-1,92.10196049,46.84549605,0.078664528,6.21838E-08
21,F,64,1,68.08354253,24.4069264,-0.017777112,0.333016858
21,F,65,2,97.34999272,38.87664506,-0.131340384,0
21,F,66,-2,103.8673197,36.60740276,0.026001162,0.191620778
21,F,67,-1,74.42259965,20.19997236,-0.003155527,0.745275526
21,F,68,-2,73.36913473,39.94504433,0.032914038,3.53138E-05
21,F,69,2,38.9023511,16.72150505,-0.053924941,0
21,F,70,-2,84.05316715,66.90457319,-0.106591767,0
21,F,71,2,105.5987947,43.57111122,-0.233811362,0
21,F,72,0,139.8958602,103.0027003,0.291343753,0
21,F,73,-1,58.99479306,17.60278523,0.091886746,8.99725E-13
21,F,74,2,133.9100347,58.5363229,0.277938377,0
21,F,75,-1,44.12282724,19.01808137,0.013791241,0.02319972
21,F,76,-2,50.44462553,18.78242398,0.087100785,0
21,F,77,0,45.16541059,28.46776292,0.015929472,0.044954346
21,F,78,1,40.99969436,15.21619517,0.052527017,6.03961E-14
21,F,79,2,30.05747598,12.38864307,-0.015023342,0.022203009
21,F,80,0,125.6526564,63.33054164,-0.20313104,0
21,F,81,1,26.9918694,9.262883622,0.079187787,0
21,F,82,-1,33.12523141,18.78883901,0.031403154,1.76312E-07
21,F,83,1,59.15016841,32.46251878,-0.102253687,0
21,F,84,-2,98.41038697,37.69340908,0.048021309,0.002090762
21,F,85,2,78.25009719,15.7763723,-0.073915473,9.43985E-11
21,F,86,2,36.27330659,9.231606749,-0.011003447,0.064425272
21,F,87,0,22.28499461,8.501117382,-0.04188674,2.01394E-12
21,F,88,-1,31.9157047,13.00939269,0.009035215,0.163291563
21,F,89,-1,33.37957188,13.95694001,0.000857826,0.852630083
21,F,90,0,56.86233167,13.33775576,-0.028722507,1.842E-05
21,F,91,1,38.44262589,12.98951462,-0.087338235,0
21,F,92,-1,36.68155347,14.31272424,0.033908344,9.63727E-06
21,F,93,2,33.43760689,9.197815001,0.062035917,3.75322E-12
21,F,94,0,48.76998162,27.64393494,-0.007917114,0.541154031
21,F,95,-2,50.12546953,17.56864956,-0.012543837,0.083393657
21,F,96,2,27.22238081,10.29663034,0.039666919,1.27454E-13
21,F,97,1,82.96583048,32.21316342,-0.014438194,0.019976999
21,F,98,-1,40.80504345,17.72990377,-0.089220021,0
21,F,99,0,127.7429633,44.14141934,0.029649649,0.003858847
21,F,100,2,68.13626151,50.1181919,-0.059203029,2.22045E-16
21,F,101,-1,52.25019949,17.72364076,0.067077069,0
21,F,102,-2,30.1433709,9.407682895,-0.021529643,0.007911063
21,F,103,2,29.89664338,13.56622839,-0.033462049,2.16173E-07
21,F,104,-2,38.01492848,14.51460625,0.020568108,0.002944027
21,F,105,-1,30.75697541,14.07675936,0.044873038,2.73079E-08
21,F,106,1,51.57336782,9.354940746,-0.055737137,0
21,F,107,2,25.13702298,9.318149267,0.067853401,2.69562E-13
21,F,108,-1,77.21031181,30.83365236,-0.368191272,0
21,F,109,-2,66.6080883,24.117151,0.271044,0
21,F,110,2,27.88124851,8.785077991,-0.061186348,0
21,F,111,0,45.00995952,20.23559282,-0.003989481,0.580665656
21,F,112,1,28.74324593,12.8853347,0.043150896,5.27216E-09
22,M,1,2,59.08110319,27.01237291,0.219763793,0
22,M,2,-1,64.1273012,14.76699979,0.221953813,0
22,M,3,1,37.99998939,19.16213001,-0.182445871,0
22,M,4,2,37.48761646,9.741098892,-0.058179806,0
22,M,5,-2,31.91292161,12.71145237,0.080983073,0
22,M,6,-1,49.41590345,15.68116498,-0.041277218,0
22,M,7,2,86.34682456,34.65147032,0.030652044,0.054795467
22,M,8,-1,17.10421312,7.712330476,0.038840193,0
22,M,9,-2,26.74826453,17.34696673,0.094488682,0
22,M,10,1,65.12245858,49.2071705,0.209299988,0
22,M,11,-2,26.36373956,9.835632055,0.011888039,0.008845523
22,M,12,2,36.94812434,24.48383696,-0.019716157,6.56025E-05
22,M,13,0,114.7735315,73.79102364,-0.247638458,0
22,M,14,-1,48.81636938,28.86763332,-0.063992032,2.22045E-16
22,M,15,0,36.65142174,16.32432789,-0.161812719,0
22,M,16,-2,58.70763053,48.88157272,0.183124069,0
22,M,17,2,34.87212418,12.90888255,0.049544428,5.89074E-08
22,M,18,1,17.49132411,5.981393094,-0.013756111,0.00392069
22,M,19,-2,81.95296081,48.50724011,0.174807393,0
22,M,20,2,27.19680719,11.8147719,-0.076228795,0
22,M,21,-1,17.76238299,6.565149916,0.072457885,0
22,M,22,-2,22.69073396,12.9578852,-0.015534261,0.000330108
22,M,23,0,40.95146771,22.13331092,0.013881167,0.114875514
22,M,24,-1,44.65405078,27.58973356,-0.046976676,0
22,M,25,1,46.40317071,29.61827544,-0.007446192,0.050622037
22,M,26,2,22.45013124,12.68219484,0.027934055,0.000266755
22,M,27,2,78.81486898,42.35610245,-0.031638394,3.1162E-08
22,M,28,-1,21.18503847,8.608084649,-0.047403488,0
22,M,29,1,10.28903296,3.815288346,0.071260157,0
22,M,30,2,37.30679233,14.20466384,0.020751791,0.008363563
22,M,31,-1,45.21537232,27.63703623,-0.135278942,0
22,M,32,0,17.09820157,6.773878187,-0.015959063,0.00020497
22,M,33,-2,68.65374393,46.14211014,-0.186394268,0
22,M,34,-1,54.81934145,19.98284029,0.068063527,6.47349E-07
22,M,35,0,32.71136605,18.22200662,-0.022860362,0.001025887
22,M,36,-2,28.79964073,13.11145993,0.084297797,0
22,M,37,1,70.04257961,31.15024634,0.321346848,0
22,M,38,0,18.93269775,7.457958844,0.121361806,0
22,M,39,2,89.65900527,72.82111702,0.107800725,0
22,M,40,-1,57.79843863,31.86169755,0.169066319,0
22,M,41,-1,46.27625612,31.7964632,0.039496848,0.000289394
22,M,42,1,39.90302463,14.52323635,0.053999986,1.46858E-11
22,M,43,2,65.88901427,21.25375853,-0.076075106,9.99104E-08
22,M,44,0,67.46823094,39.81320606,-0.023961052,6.54078E-05
22,M,45,1,27.11109899,11.2604507,0.074403602,0
22,M,46,-2,15.7581023,5.51262753,0.06001583,0
22,M,47,2,106.0620232,49.04454665,-0.012896898,0.000125231
22,M,48,-1,11.88543963,4.111029652,0.099429054,0
22,M,49,0,64.69242408,33.99978229,0.234384903,0
22,M,50,1,43.33201437,16.27743174,0.078180132,1.61204E-13
22,M,51,2,74.1128235,45.48639781,0.099072163,0
22,M,52,2,84.30442378,21.13622881,0.018177805,0.119400511
22,M,53,-2,108.4350167,60.44641248,0.44542471,0
22,M,54,-1,67.35388636,38.71173784,-0.142675979,0
22,M,55,-2,48.988573,27.8736597,-0.059338541,0
22,M,56,1,68.193593,25.94310109,-0.006243911,0.5752413
22,M,57,0,99.23353654,36.74306526,-0.201332464,0
22,M,58,1,48.04431966,28.62327376,-0.075176515,4.94914E-09
22,M,59,0,37.64711482,28.06807233,0.130542394,0
22,M,60,-1,29.20340611,14.06407517,-0.275237504,0
22,M,61,-2,22.2685971,6.687089244,0.095976393,0
22,M,62,2,20.79708564,5.546029444,0.019981399,4.87964E-05
22,M,63,-2,21.15566635,9.233292373,-0.053291265,3.29958E-13
22,M,64,2,52.83977352,22.47770315,0.038346492,0
22,M,65,-1,43.61673024,26.6099278,-0.109935994,0
22,M,66,0,39.04780739,19.14625468,-0.13161419,0
22,M,67,1,45.22717731,22.55859473,-0.077782972,0
22,M,68,2,31.06531088,9.622653052,0.007431612,0.10373772
22,M,69,-2,18.16339524,4.646414218,-0.059448834,0
22,M,70,2,24.7095248,8.934055603,0.019337851,5.90351E-05
22,M,71,1,43.15871447,17.58109144,-0.039953419,6.53699E-13
22,M,72,-1,32.19420427,22.90761625,0.083044993,1.96907E-10
22,M,73,-1,39.53781466,19.11261445,0.046239096,1.05604E-12
22,M,74,2,33.19238843,12.72291829,-0.02904127,9.67542E-07
22,M,75,0,29.78625329,11.56651739,-0.085247598,0
22,M,76,1,42.48134597,23.23858286,-0.341631221,0
22,M,77,0,51.63402015,20.41273774,-0.330524861,0
22,M,78,1,16.43665127,7.010140788,-0.005121706,0.431824537
22,M,79,-1,26.31047205,9.947416031,0.121703083,0
22,M,80,-2,16.72057455,5.532865551,0.092261607,1.10684E-08
22,M,81,2,27.40772491,12.82024001,-0.049001356,0
22,M,82,0,75.33381865,33.70984308,0.030663772,0.00013774
22,M,83,1,41.29864327,22.46977413,0.170166546,0
22,M,84,-2,39.98823976,13.99236605,0.101796163,0
22,M,85,2,62.70712144,30.12711831,0.134013878,0
22,M,86,-1,103.0625101,71.53068211,0.518386693,0
22,M,87,0,54.63962052,31.14044931,-0.064631828,0
22,M,88,1,38.61649163,20.95357241,-0.016126714,0.01114376
22,M,89,-1,41.76549596,12.0007872,-0.031255748,0.00082887
22,M,90,0,22.24178001,8.98528485,0.115164188,0
22,M,91,2,45.88057153,27.06375941,0.015649971,9.1532E-05
22,M,92,1,68.01424665,14.9433844,0.113819712,6.88338E-15
22,M,93,-2,24.67153383,12.85690718,-0.092715712,0
22,M,94,0,40.58067829,14.20150197,-5.97166E-06,0.999344262
22,M,95,-1,43.24274126,9.869082222,0.076991551,1.93179E-14
22,M,96,2,107.7110821,28.16070344,-0.014240594,0.328279838
22,M,97,-2,123.6765339,68.99757305,0.747124599,0
22,M,98,0,82.22042273,32.56153203,-0.258197494,0
22,M,99,1,37.5234482,13.25831431,0.084427206,0
22,M,100,1,20.04494708,10.36787139,-0.129055914,0
23,M,1,0,21.85714128,9.459521414,-0.10678335,0
23,M,2,1,73.95951397,27.06685869,0.123776478,1.03777E-11
23,M,3,-2,40.0910667,19.23894635,-0.042451285,2.73576E-05
23,M,4,2,39.83174697,17.28677105,0.007765499,0.066630742
23,M,5,-1,25.7227452,9.135596928,-0.017217016,0.001365413
23,M,6,0,29.54933214,10.21012885,-0.071019276,0
23,M,7,-2,26.93015867,11.64938098,0.106705185,0
23,M,8,2,36.82665595,22.2858792,-0.002429492,0.768674817
23,M,9,1,29.21986417,14.63658528,-0.095495013,0
23,M,10,-1,23.71048367,10.28015288,-0.068539969,0
23,M,11,-2,36.97444994,12.62813414,0.025605745,0.000866294
23,M,12,2,27.34355397,14.94254221,0.024682109,6.95849E-09
23,M,13,1,26.25302935,7.715592727,-0.111199112,0
23,M,14,-1,32.98825913,14.80983632,0.035333184,4.5209E-08
23,M,15,0,28.95806238,9.877474107,-0.065702699,0
23,M,16,2,45.55832527,33.95834125,-0.150375376,0
23,M,17,-1,40.82418095,22.99546514,0.141150714,0
23,M,18,-2,48.73469939,26.95212194,0.081450068,0
23,M,19,1,27.68937368,12.24998799,-0.115129825,0
23,M,20,0,32.56806008,14.20317931,0.145757644,0
23,M,21,-2,40.65568761,26.96783819,-0.057434049,0
23,M,22,2,41.89401302,14.07877889,-0.011186878,0.097227859
23,M,23,0,33.1668529,15.48689328,-0.038670205,8.88178E-16
23,M,24,-1,26.37964534,9.380069994,-0.069146664,0
23,M,25,1,58.50017562,42.40083271,0.030442511,1.11022E-15
23,M,26,2,36.63505336,10.13435853,-0.024882456,0.012997659
23,M,27,-2,71.51223008,51.78622386,-0.088978339,0
23,M,28,1,18.29912758,7.874167548,0.02211814,1.13614E-06
23,M,29,0,48.82818952,25.29495712,0.022850651,2.23184E-07
23,M,30,-1,22.03182779,6.624992161,-0.014583839,0.004930498
23,M,31,2,44.94430567,30.84204916,0.169955142,0
23,M,32,1,27.16093333,7.173855958,-0.058902197,0
23,M,33,-1,36.57490723,22.4212062,0.080023792,0
23,M,34,-2,31.82480279,15.90392366,-0.000470631,0.915320078
23,M,35,0,26.53672525,10.16505243,0.026262456,3.98065E-08
23,M,36,1,44.91049699,24.52893351,0.005467561,0.346495714
23,M,37,-1,43.94524051,23.99318807,-0.011988103,0.053131722
23,M,38,-2,50.05353122,37.08869215,0.1086056,0
23,M,39,0,53.00297378,37.71325471,-0.014924791,8.51959E-05
23,M,40,2,74.10789607,54.0751548,0.151223261,0
23,M,41,1,22.62537139,8.713186653,-0.123633549,0
23,M,42,2,31.38319217,11.3895532,-0.004695909,0.564502248
23,M,43,-2,38.40187694,22.86888509,0.04254891,0.000122614
23,M,44,-1,51.54450802,36.54201965,0.185934274,0
23,M,45,0,79.15115637,57.71664605,-0.044972209,3.87907E-11
23,M,46,1,22.5370086,5.696328175,-0.123063561,0
23,M,47,0,29.96648253,13.83328519,-0.02114465,2.9346E-06
23,M,48,2,78.35770758,63.82350313,0.159980551,0
23,M,49,-2,52.7128,29.86170564,0.125083101,0
23,M,50,-1,29.05965191,11.19505945,0.015718007,0.024449173
23,M,51,1,103.9001599,62.65521923,0.219437859,0
23,M,52,2,49.3952737,29.66743157,0.09421255,0
23,M,53,0,81.44747684,52.03801212,0.109959637,0
23,M,54,-2,44.5319116,18.94008471,-0.011002959,0.0902044
23,M,55,-1,95.51588536,63.49992333,0.134321533,0
23,M,56,-2,49.33313828,38.99695219,0.122801398,0
23,M,57,2,62.29252715,48.80604499,0.119231065,0
23,M,58,-1,72.18672033,41.37270793,0.089221022,0
23,M,59,1,31.57071582,18.40189086,-0.189581965,0
23,M,60,0,24.24263397,14.26455078,0.060422244,0
23,M,61,2,26.9076975,13.95962262,0.005870912,0.749509674
23,M,62,-1,43.43908816,25.62412469,-0.00618282,0.164397785
23,M,63,-2,66.80105001,53.53262524,0.116376959,0
23,M,64,1,68.55318021,48.63612446,0.165364376,0
23,M,65,0,64.08327824,26.6347188,0.083659172,0
23,M,66,-1,36.11016575,13.92018094,0.145954607,0
23,M,67,1,68.31319021,40.80367318,0.079144888,0
23,M,68,2,37.97156389,20.62744282,0.08856294,0
23,M,69,0,29.70760443,7.851433785,-0.021425169,1.19946E-11
23,M,70,2,53.52988949,43.59057085,0.085652708,0
23,M,71,-2,25.61273486,10.24145536,-0.079429729,0
23,M,72,0,76.80838304,49.85867493,0.080516633,0
23,M,73,-1,22.45598939,8.769678999,0.004853662,0.274272428
23,M,74,1,36.97095531,21.43979346,0.093854225,0
23,M,75,2,31.48477156,16.94417095,-0.136940715,0
23,M,76,-2,40.22486432,24.36889873,-0.057055125,0
23,M,77,1,42.32644382,20.8475295,-0.110384123,0
23,M,78,0,25.36179052,11.10550716,-0.009882048,0.088732988
23,M,79,-1,34.21945275,11.60887859,-0.050755857,0
23,M,80,-2,70.12450804,47.80817533,0.092405543,0
23,M,81,-1,32.53586148,23.43023024,0.036992499,6.21093E-08
23,M,82,0,21.31368263,7.346090792,0.042044014,0
23,M,83,1,38.55791889,13.23720338,-0.039615121,2.38137E-10
23,M,84,-1,16.74464551,5.912940404,0.03603879,0
23,M,85,-2,42.37818595,9.998599609,0.014046727,0.014650512
23,M,86,1,33.07979993,14.62556122,-0.075655259,0
23,M,87,2,61.90545198,44.71799343,0.18161495,0
23,M,88,0,36.90676353,14.45060002,0.019803087,6.75567E-05
23,M,89,2,34.30830676,19.64296889,-0.06116885,0
23,M,90,-1,58.65560685,39.32942329,0.154567318,0
23,M,91,1,21.42700529,7.252017928,0.00794563,0.052386888
23,M,92,-2,14.50247956,5.284230582,-0.02486867,0
23,M,93,0,21.41492034,8.964641178,0.071384305,0
23,M,94,-1,26.6582641,10.74545225,0.041109096,0
23,M,95,-2,19.35039397,7.06775488,-0.152769981,0
23,M,96,2,31.05295585,13.43495432,-0.053106449,0
23,M,97,0,15.14997155,3.924006654,0.020622991,1.07076E-08
23,M,98,1,48.92395496,20.26715284,-0.00305447,0.592110109
23,M,99,-2,31.27139405,9.290722983,-0.027206547,1.64651E-10
23,M,100,-1,23.93286134,11.63861412,-0.013242032,0.001236374
23,M,101,0,21.77162111,10.78665287,0.035216299,0
23,M,102,-2,19.92107384,8.149558042,0.043141112,0
23,M,103,0,29.66704631,14.34671703,-0.04738453,0
23,M,104,1,28.54133706,18.59091273,-0.006418902,0.05086674
23,M,105,2,22.47486942,16.08274235,-0.019704993,9.50723E-09
23,M,106,0,61.92071558,28.0471071,-0.006712057,0.578360673
23,M,107,-2,12.27374752,2.8381269,-0.063992459,0
23,M,108,-1,13.37543644,4.634177665,0.02059564,3.01507E-09
23,M,109,-1,20.76420889,9.178436898,-0.045285443,0
23,M,110,0,19.9620007,5.531781546,0.022416288,1.9538E-08
23,M,111,-2,103.9657329,69.35836645,0.228632119,0
23,M,112,1,43.16474228,16.85973198,0.056539465,6.66134E-16
23,M,113,-1,80.55116906,68.47701973,0.103643174,0
23,M,114,2,46.58188542,26.65842722,0.003950811,0.379734089
23,M,115,-2,37.23741435,27.23958989,0.093309476,0
23,M,116,0,91.82006665,59.37891102,0.062144719,0
23,M,117,1,37.73718191,22.38233861,0.072911703,0
23,M,118,2,52.90029068,36.96478929,-0.025885089,1.07698E-11
23,M,119,-1,66.36476734,40.39385504,0.139728165,0
23,M,120,0,37.60074911,14.22363747,0.068620638,0
23,M,121,-2,21.60483251,7.232311539,0.006029261,0.053219872
23,M,122,2,34.73491316,18.76090486,0.077530924,0
23,M,123,-1,31.0614409,16.35632993,0.082544961,0
23,M,124,0,48.70734427,31.19546255,-0.080498883,0
23,M,125,1,22.8646862,12.32499605,0.013262277,0.033309641
23,M,126,-2,23.94318081,9.300078687,-0.026915118,6.42129E-09
23,M,127,2,36.26439208,19.92650992,0.03279714,5.95524E-13
23,M,128,1,21.65198301,8.222677202,0.0428418,5.01281E-08
23,M,129,-1,101.2282465,85.13648609,0.172659299,0
23,M,130,0,43.84738224,14.05685078,-0.087519388,0
23,M,131,0,38.68334659,12.99789574,0.039935053,9.13269E-13
23,M,132,-1,26.94417689,11.37390117,-0.024309046,1.5178E-05
23,M,133,1,65.37868119,45.77834181,-0.004477891,0.393499368
23,M,134,-2,21.4696714,8.643584219,0.029671237,4.29701E-12
23,M,135,2,39.89922429,14.14013691,0.01186205,0.012459261
24,F,1,-1,56.01671937,33.68443199,0.187171904,0
24,F,2,-2,33.50419017,17.70028599,0.074792697,0
24,F,3,1,20.44460124,10.63732544,-0.088100105,0
24,F,4,0,12.14802935,5.852513679,-0.032001919,0
24,F,5,1,14.64944449,3.518507718,-0.055355872,0
24,F,6,0,27.68442475,10.37007367,-0.001583951,0.687777596
24,F,7,-1,19.30639205,8.245234578,0.053914066,0
24,F,8,2,17.85553463,11.33962361,-0.080786843,0
24,F,9,-2,31.13459482,17.34216083,0.102216658,0
24,F,10,1,17.70019456,5.29436997,-0.055912929,0
24,F,11,2,19.6416765,5.355890593,-0.038661646,0
24,F,12,-2,32.8304371,18.1624522,0.022983344,1.38701E-06
24,F,13,-1,26.48278972,16.16579985,-0.009323053,0.004829632
24,F,14,0,21.06402527,9.942331079,0.062242948,0
24,F,15,0,18.92906804,7.936158288,0.006480033,0.063888988
24,F,16,-1,38.47386978,26.26719666,0.105374278,0
24,F,17,1,28.26920378,14.73163287,-0.114860757,0
24,F,18,-2,8.904692876,4.498435695,-0.009107665,0.011520864
24,F,19,2,40.92576742,28.52320895,-0.100689453,0
24,F,20,-2,18.35114509,5.017917301,-0.010527567,0.003669333
24,F,21,1,30.00590736,16.37337135,-0.123906912,0
24,F,22,2,36.01713045,28.78256253,-0.056647918,0
24,F,23,0,10.78454295,4.625710732,-0.071971508,0
24,F,24,-1,21.46676467,8.771452153,0.046415347,0
24,F,25,0,14.52108901,6.135520071,-0.017845042,3.64153E-14
24,F,26,1,28.96001068,21.58736569,-0.103081391,0
24,F,27,-2,28.31015742,18.07454681,0.073503401,0
24,F,28,2,37.80018037,28.46218189,-0.084507053,0
24,F,29,-1,29.36873986,19.44607817,0.119676208,0
24,F,30,0,15.64724763,5.975586509,0.008958894,0.002419663
24,F,31,-2,23.58261631,14.72070873,0.047665341,0
24,F,32,2,26.42302066,6.626238368,-0.013329702,6.93037E-10
24,F,33,1,10.47167505,5.149001414,-0.014220911,7.45717E-11
24,F,34,-1,8.936283818,3.770444947,-0.010960857,0.000127519
24,F,35,-2,33.10141565,23.7438995,-0.069228765,0
24,F,36,-1,20.09062681,7.487955282,0.072212132,0
24,F,37,2,55.6792594,47.36111096,-0.110411347,0
24,F,38,1,20.00391927,8.56529288,0.006417761,0.050450372
24,F,39,0,9.552546241,3.687210748,0.005434842,0.05249225
24,F,40,1,11.02112666,2.82697649,-0.027805382,0
24,F,41,-1,43.38808791,27.11185873,0.093790285,0
24,F,42,2,13.0757682,4.252000384,-0.038462256,0
24,F,43,-2,13.00363878,4.426152375,-0.007051733,0.009523881
24,F,44,0,10.3907399,4.296809987,0.013023199,3.4996E-08
24,F,45,1,20.47885171,9.312098755,0.019890758,0
24,F,46,2,15.82053899,4.435586474,0.030080385,0
24,F,47,-2,20.25075872,12.37712866,0.081850997,0
24,F,48,0,33.99560029,18.62246545,-0.010444348,0.001897841
24,F,49,-1,26.97542149,13.63124151,0.098386793,0
24,F,50,2,7.651108517,2.802018128,0.047473203,0
24,F,51,-2,30.95250875,15.67541697,0.061747309,0
24,F,52,1,19.6143883,4.843789928,-0.032658118,3.55271E-15
24,F,53,-1,26.84691169,8.807448737,0.045649964,0
24,F,54,0,30.69990379,12.04030427,0.027412802,4.12493E-08
24,F,55,-2,18.85773145,12.70691816,-0.017640061,1.17729E-06
24,F,56,0,26.70474296,10.76363967,0.018820226,1.49282E-07
24,F,57,-1,33.3913928,17.37772187,0.102530336,0
24,F,58,2,30.41905505,15.5348642,-0.039556817,0
24,F,59,1,28.66818999,14.26688205,-0.063126547,0
24,F,60,2,14.19603515,5.189547604,-0.06702726,0
24,F,61,0,30.16502016,17.41818411,-0.099565449,0
24,F,62,1,9.545344907,5.418546114,-0.035298194,2.19824E-14
24,F,63,-1,36.34412622,25.27202627,0.061879318,0
24,F,64,-2,17.3415315,5.871908185,-0.010708716,0.004728137
24,F,65,-2,21.52203006,14.56883881,0.081504359,0
24,F,66,1,19.46520142,9.039027066,-0.012165746,6.88998E-05
24,F,67,0,13.17108324,3.750626322,0.054130515,0
24,F,68,-1,20.01610923,10.23661264,0.022826476,0
24,F,69,2,18.5793819,9.665998273,-0.057255986,0
24,F,70,-1,19.66895101,11.52280207,0.017156872,0.000175285
24,F,71,1,32.99901757,22.54203831,-0.063986796,0
24,F,72,-2,18.59697159,7.489878618,0.062725093,0
24,F,73,0,21.1136734,8.70630138,0.107063075,0
24,F,74,2,11.73373545,6.038759007,0.066820551,0
24,F,75,-2,72.99678554,55.41346913,0.110970023,0
24,F,76,2,40.90163929,30.66280323,-0.080354743,0
24,F,77,1,22.33027011,12.53383628,0.006753373,0.022893027
24,F,78,0,22.17909349,13.63522355,-0.030242311,7.77608E-09
24,F,79,-1,20.79395987,13.86634079,0.003995708,0.1326209
24,F,80,1,22.34849174,7.919368641,-0.041049684,0
24,F,81,-2,36.27476906,18.33526337,0.123086791,0
24,F,82,-1,25.32270426,16.9510255,0.047922007,0
24,F,83,0,20.44004097,6.303674942,0.07135436,0
24,F,84,2,22.32897481,6.790880699,-0.009914513,0.028904075
24,F,85,-1,22.73226983,13.09520324,0.07321663,0
24,F,86,1,41.1690845,29.65154729,-0.025963286,0
24,F,87,0,29.99273356,9.389829532,-0.124849181,0
24,F,88,-2,28.53879262,20.86038444,0.088541883,0
24,F,89,2,27.62333051,14.04964144,-0.105423475,0
24,F,90,0,33.60930087,24.84869826,-0.002479693,0.515008169
24,F,91,1,25.80178148,7.747891694,0.006062478,0.091775834
24,F,92,2,16.70831514,7.608594782,-0.025719676,0
24,F,93,-2,18.59003512,7.803951515,0.071223502,0
24,F,94,-1,39.6831429,28.79911538,0.009296228,0.013414922
24,F,95,0,13.58846249,6.603710248,0.071398469,0
24,F,96,2,32.84492585,21.58907795,-0.060762095,0
24,F,97,1,18.65179665,9.513138791,-0.073795969,0
24,F,98,-2,16.90066222,8.02606129,0.067901014,0
24,F,99,-1,28.60174441,16.25492429,0.067297388,0
24,F,100,-1,16.57553338,5.527577263,-0.044113723,0
24,F,101,1,19.96232783,10.97429446,-0.038336344,0
24,F,102,2,26.77996961,13.41095053,-0.076001587,0
24,F,103,0,27.82945754,13.09396326,0.050915784,0
24,F,104,-2,25.80965724,17.74090773,0.066019522,0
24,F,105,-1,12.1959148,3.938799244,0.036573524,0
24,F,106,1,30.29861101,14.40441072,-0.059675718,0
24,F,107,2,12.23523447,5.026835513,-0.054324681,0
24,F,108,0,51.89119828,32.77367823,0.083160287,0
24,F,109,-2,11.73855832,4.661941548,0.058719088,0
24,F,110,0,15.67335322,5.213005127,0.029998628,1.24846E-09
24,F,111,2,42.47364855,14.55689609,-0.019685816,0.016568107
24,F,112,-2,17.93389387,9.084406493,0.039326476,0
24,F,113,-1,14.4121252,5.319498836,-0.017952524,1.65979E-10
24,F,114,1,31.61264401,11.83907352,-0.020964089,2.22429E-08
24,F,115,-1,25.19780276,11.56747876,-0.024482249,1.50339E-05
24,F,116,-2,14.4237167,5.252699434,-0.019818141,2.61898E-09
24,F,117,0,34.21900993,23.29330044,0.150274922,0
24,F,118,2,41.33279777,12.72464323,-0.152821443,0
24,F,119,1,18.94867201,7.746525219,0.001215526,0.72310916
24,F,120,1,21.08020777,10.14763301,-0.078247802,0
24,F,121,0,24.53053463,7.123676661,-0.052070487,0
24,F,122,2,17.10150583,7.403422439,-0.001767124,0.591279133
24,F,123,-2,16.41677466,5.119552093,0.046337385,0
24,F,124,-1,15.25643373,5.03971219,0.004785404,0.083902671
24,F,125,1,36.8579,25.82519543,-0.115071814,0
24,F,126,-1,13.9000848,6.996791547,0.062279105,0
24,F,127,2,29.4632687,13.8043482,-0.001921756,0.676176825
24,F,128,0,31.07472557,17.31032207,-0.048176053,0
24,F,129,-2,19.54185481,10.40362167,0.019094001,7.32583E-07
24,F,130,1,31.82976933,22.0970919,0.063148584,0
24,F,131,-1,20.87475574,8.611421061,0.019797255,0.000187703
24,F,132,0,25.78524371,13.38815647,0.051045546,0
24,F,133,2,17.51464538,10.06191807,0.04817899,0
24,F,134,-2,17.47814838,6.889188136,0.091905098,0
24,F,135,-2,27.19727234,19.06947138,-0.024915104,9.99199E-11
24,F,136,-1,12.81100804,4.561063279,-0.019842514,5.0806E-11
24,F,137,2,22.34482665,10.68310214,0.023314458,4.61853E-14
24,F,138,1,14.06046728,6.583895025,-0.016647657,0
24,F,139,0,31.22901301,17.36885291,-0.00909788,0.030204026
24,F,140,-1,45.33078997,23.7076525,0.046585116,8.88178E-16
24,F,141,2,18.46212145,9.783376659,-0.09078343,0
24,F,142,0,24.50676092,7.740430512,0.01917352,3.46822E-08
24,F,143,-2,31.95986866,18.38100245,0.04224705,3.9968E-15
24,F,144,1,14.73761404,5.886159955,0.030940075,2.22045E-16
24,F,145,1,30.8127814,10.88465688,-0.065898948,0
24,F,146,-1,20.1501137,9.879095214,0.069444725,0
24,F,147,0,23.24618295,10.9891724,-0.080130627,0
24,F,148,2,9.395071303,4.553094112,-0.000699788,0.739260823
24,F,149,-2,31.04131714,17.41489213,0.085068369,0
25,F,1,-1,71.61870607,42.89610996,0.127163022,0
25,F,2,-2,11.36640876,5.363750871,-0.024580829,0
25,F,3,1,64.76527579,52.93038081,0.16354423,0
25,F,4,0,32.53649407,20.20144912,-0.055477293,0
