"subject","gender","trial","duration","intensity","pitch","delay","video","stimulus","syllables","speech_rate"
22,"m",17,4.66668,53.55062053,139.7685987,0,0,10,17,3.64284673472361
22,"m",18,2.743011,63.83391682,146.6806858,0,0,4,17,6.19756902177935
22,"m",19,5.628516,54.34076346,143.7980166,200,0,5,15,2.66500086346028
22,"m",20,5.806633,55.3261522,135.4951008,200,1,10,17,2.92768632011012
22,"m",21,3.170493,61.80806396,133.2292403,0,1,8,18,5.67735049407143
22,"m",22,3.384234,58.82575058,136.7217489,0,1,1,18,5.3187811481121
22,"m",23,4.310445,53.60472648,130.9316938,0,0,1,18,4.1759029520154
22,"m",24,5.201033,59.99806155,138.9127907,200,1,8,18,3.46085095018624
22,"m",25,3.063622,59.07483436,144.6015078,0,1,7,17,5.54898744035655
22,"m",26,6.554727,62.2355603,141.1129661,200,1,9,18,2.7461097922156
22,"m",27,5.521646,60.99762129,138.367402,200,1,7,17,3.07879208482398
22,"m",28,2.707387,60.87538663,136.4018643,0,0,5,15,5.54039743856346
22,"m",29,5.022916,62.90388386,140.4626285,200,0,7,17,3.38448821361934
22,"m",30,3.740469,64.02026325,133.4772648,200,0,3,15,4.01019230476178
22,"m",31,6.48348,56.07658517,135.5069438,200,0,4,17,2.62204865288395
22,"m",32,4.310446,61.59570848,134.6163777,0,1,3,15,3.47991831935721
22,"m",33,2.600517,61.32504627,130.9759782,0,1,5,15,5.7680838079505
22,"m",34,5.450398,60.9125187,132.8321428,200,1,4,17,3.11903827940638
22,"m",35,2.885505,59.21791806,138.3747856,0,0,7,17,5.89151638967876
22,"m",36,5.806633,63.32747212,142.0558691,200,0,9,18,3.09990316246954
22,"m",37,4.66668,64.79151377,137.6576968,200,0,6,15,3.21427653063848
22,"m",38,2.885505,61.82695638,135.1816008,0,1,9,18,6.23807617730692
22,"m",39,3.918587,61.97587649,140.1491434,200,1,5,15,3.82791041770924
22,"m",40,4.595434,60.52794901,143.1383685,200,0,10,17,3.69932415523757
22,"m",41,2.208658,59.89089167,133.9413446,0,0,2,15,6.79145435825737
22,"m",42,3.348611,60.7936952,140.2090764,0,1,4,17,5.07673181507198
22,"m",43,3.134869,58.51668706,124.2669579,0,1,6,15,4.78488893794286
22,"m",44,2.74301,62.46212456,146.1905405,0,0,9,18,6.56213429772403
22,"m",45,4.096704,65.32220229,129.5454565,200,0,1,18,4.39377606973801
22,"m",46,3.562351,63.45229435,138.2369695,200,1,5,15,4.21070242657167
22,"m",47,5.058539,56.17888191,144.1577467,200,0,2,15,2.96528305900182
22,"m",48,4.55981,63.69307645,130.3714516,200,1,10,17,3.72822551816852
22,"m",49,3.170493,60.77640341,144.2211232,0,1,1,18,5.67735049407143
22,"m",50,4.773552,62.00489535,149.52877,200,0,10,17,3.56128937110144
22,"m",51,6.340986,61.1173592,148.3564267,200,0,8,18,2.83867524703571
22,"m",52,4.45294,58.97701566,123.9098275,200,0,5,15,3.3685609956568
22,"m",53,2.927206,63.09070837,128.9633198,0,1,10,17,5.80758580024774
22,"m",54,3.84734,63.94534574,129.6373793,200,0,3,15,3.89879761081682
22,"m",55,4.595434,63.59776532,138.6037036,200,1,1,18,3.91693145848684
22,"m",56,2.743011,63.6866276,135.2199629,0,0,6,15,5.46844325451119
22,"m",57,3.84734,64.39431079,136.7866484,200,1,3,15,3.89879761081682
22,"m",58,3.526728,62.52130264,135.6875318,200,1,2,15,4.2532341592547
22,"m",59,3.099246,61.19490956,134.0107075,0,0,7,17,5.48520511117865
22,"m",60,2.885505,60.70228082,135.243657,0,1,5,15,5.19839681442243
22,"m",61,2.52927,62.85930885,141.2586448,0,1,3,15,5.93056494561672
22,"m",62,5.735386,59.93099941,142.5218016,200,0,4,17,2.96405507842018
22,"m",63,2.743011,64.37746771,139.6393165,0,0,3,15,5.46844325451119
22,"m",64,4.792735,62.38418914,127.3814293,200,0,9,18,3.75568438480325
22,"m",65,2.849882,61.94775988,125.4731676,0,1,9,18,6.31605098035638
22,"m",66,3.206116,63.93889833,139.7444062,0,1,8,18,5.6142697269843
22,"m",67,4.702304,62.17034529,136.5972957,200,1,4,17,3.61524903536649
22,"m",68,3.989834,66.39173416,152.3648587,200,0,7,17,4.26082889664081
22,"m",69,4.524186,62.77292532,144.0131182,200,1,8,18,3.97861626378756
22,"m",70,3.027999,61.71358863,138.0098954,0,0,8,18,5.94451979673705
22,"m",71,5.16541,61.6143447,131.5411987,200,0,6,15,2.90393211768282
22,"m",72,4.310446,62.76459884,140.2730592,200,1,7,17,3.94390742860484
22,"m",73,2.849881,63.3737665,151.1972802,0,0,5,15,5.2633776638393
22,"m",74,3.776093,65.7047931,141.0839956,200,1,9,18,4.76683174911211
22,"m",75,2.921129,65.87655125,133.0947025,0,0,10,17,5.8196676695894
22,"m",76,4.025457,62.65392718,117.9461691,200,1,6,15,3.72628499074763
22,"m",77,3.704846,60.6503646,136.7177029,0,0,4,17,4.58858478867948
22,"m",78,2.52927,61.57888898,131.2866242,0,1,2,15,5.93056494561672
22,"m",79,2.956751,61.64271737,130.3707213,0,1,7,17,5.74955415589612
22,"m",80,2.992375,63.76416536,151.5016509,0,0,1,18,6.01528885918376
23,"m",1,4.346069,60.33768598,121.1354446,200,1,7,17,3.91158078714351
23,"m",2,3.882963,61.1603367,123.1477016,0,0,1,18,4.63563520950367
23,"m",3,3.312987,60.55110532,125.7398062,0,0,5,15,4.52763623883824
23,"m",4,3.526728,62.18656406,123.3439932,0,0,9,18,5.10388099110564
23,"m",5,3.597975,62.75114408,125.7991475,0,1,7,17,4.72487996720377
23,"m",6,4.061081,64.15318443,127.7209875,200,1,4,17,4.18607754930276
23,"m",7,3.526729,65.17666646,126.9319639,200,1,10,17,4.82033068035565
23,"m",8,3.277364,63.37937334,121.7366389,0,1,6,15,4.57684895544102
23,"m",9,3.597975,62.84393684,125.2463079,0,1,1,18,5.00281408292164
23,"m",10,2.921129,64.36444327,119.3277703,0,1,3,15,5.13500088493182
23,"m",11,3.633598,67.10924548,125.3560881,200,1,9,18,4.95376758793901
23,"m",12,3.491105,64.53474692,129.8507294,200,0,10,17,4.86951839030909
23,"m",13,3.348611,64.22590846,130.175977,200,0,5,15,4.47946924859292
23,"m",14,2.74301,63.94760607,118.7780633,0,0,3,15,5.46844524810336
23,"m",15,3.491105,67.34348973,126.3541919,200,0,9,18,5.15596064856256
23,"m",16,3.669222,66.18754452,128.2554035,200,0,8,18,4.90567210160628
23,"m",17,3.811716,64.77666163,123.7547242,200,0,7,17,4.45993353124944
23,"m",18,3.562351,67.64601454,130.7068929,200,1,8,18,5.052842911886
23,"m",19,3.063622,62.43611814,119.4153818,0,1,2,15,4.89616538854989
23,"m",20,3.063622,66.90927382,124.3603213,200,1,3,15,4.89616538854989
23,"m",21,3.348611,63.7876452,121.0842556,200,1,2,15,4.47946924859292
23,"m",22,3.13487,62.31561858,127.7762722,0,1,5,15,4.78488741159921
23,"m",23,3.562352,63.1390127,127.3595831,0,1,8,18,5.0528414934852
23,"m",24,3.312987,63.07855989,128.1318308,0,0,10,17,5.13132107068334
23,"m",25,3.455481,66.00516988,123.7797203,200,0,6,15,4.34092967086203
23,"m",26,3.526728,63.39387252,123.970054,200,0,2,15,4.2532341592547
23,"m",27,3.277363,64.40029392,127.0541082,200,1,5,15,4.57685035194454
23,"m",28,3.491105,62.67592153,128.5006355,0,1,4,17,4.86951839030909
23,"m",29,3.267001,61.87869765,118.2970492,0,0,2,15,4.59136682235481
23,"m",30,3.704845,64.99562242,129.7062037,200,0,4,17,4.58858602721571
23,"m",31,3.74047,62.16534735,125.6395822,0,0,7,17,4.54488339700626
23,"m",32,3.669222,62.81302465,125.5036603,0,0,4,17,4.63313476262815
23,"m",33,3.063623,67.22548198,121.3918381,200,0,3,15,4.89616379038805
23,"m",34,3.027999,65.40940778,118.5229626,0,0,6,15,4.95376649728088
23,"m",35,3.348611,65.50483293,122.642088,0,1,9,18,5.37536309831151
23,"m",36,3.669222,66.92523024,126.7714971,200,1,1,18,4.90567210160628
23,"m",37,3.562352,64.35968527,128.004008,0,0,8,18,5.0528414934852
23,"m",38,3.277363,63.52549337,130.8769567,0,1,10,17,5.18709706553714
23,"m",39,3.384234,66.48536941,124.9374095,200,1,6,15,4.43231762342675
23,"m",40,3.776092,66.45221697,132.7296992,200,0,1,18,4.76683301148383
23,"m",41,3.419857,64.40168074,132.0457938,0,1,9,18,5.26337797165203
23,"m",42,3.455481,62.91337808,128.7181777,0,0,7,17,4.91972029364363
23,"m",43,3.526728,63.95939479,133.3285159,0,0,1,18,5.10388099110564
23,"m",44,3.633598,63.16624559,133.5233653,0,1,4,17,4.67855827749795
23,"m",45,3.384235,62.96403893,131.7556387,0,0,10,17,5.02329182222866
23,"m",46,3.526729,65.82126909,134.6906806,200,1,10,17,4.82033068035565
23,"m",47,3.384234,65.21268649,124.8952843,200,1,2,15,4.43231762342675
23,"m",48,3.24174,66.37995866,128.2811006,200,1,5,15,4.6271446815599
23,"m",49,3.312987,63.51729828,121.2059539,0,0,2,15,4.52763623883824
23,"m",50,3.419857,64.19459689,131.6803171,0,1,10,17,4.97096808433803
23,"m",51,3.669222,66.96055968,131.4063461,200,0,4,17,4.63313476262815
23,"m",52,3.526729,67.26835628,130.7751741,200,1,1,18,5.10387954390598
23,"m",53,3.526728,63.71601723,125.6321696,0,1,7,17,4.82033204715532
23,"m",54,3.277363,65.83678449,123.4190017,200,0,2,15,4.57685035194454
23,"m",55,3.704846,67.05866882,130.4175607,200,0,1,18,4.85850154095474
23,"m",56,3.24174,65.77265499,125.4569535,0,0,9,18,5.55257361787188
23,"m",57,2.956752,69.41429282,126.4259038,200,1,3,15,5.07313430412831
23,"m",58,2.992375,68.41362523,128.6053439,200,0,3,15,5.01274071598647
23,"m",59,3.847339,66.10455094,133.5129114,200,1,4,17,4.41863844075087
23,"m",60,3.419857,64.47751674,129.3958733,0,0,4,17,4.97096808433803
23,"m",61,3.063622,65.46618524,119.6678147,0,0,6,15,4.89616538854989
23,"m",62,3.526728,66.00803194,131.0378314,200,0,10,17,4.82033204715532
23,"m",63,3.491105,65.40164637,129.296324,0,1,8,18,5.15596064856256
23,"m",64,3.491105,68.47419911,128.2554043,200,1,9,18,5.15596064856256
23,"m",65,3.526729,65.16203502,128.7382285,0,1,1,18,5.10387954390598
23,"m",66,3.34861,67.57894259,127.0103944,200,0,6,15,4.47947058630297
23,"m",67,3.491105,68.00587373,127.4579366,200,0,9,18,5.15596064856256
23,"m",68,3.491105,67.87098577,128.1296206,200,1,6,15,4.29663387380213
23,"m",69,2.921128,64.64609776,126.5108766,0,0,5,15,5.13500264281469
23,"m",70,3.882963,65.8729295,127.5901432,200,0,7,17,4.3780999200868
23,"m",71,3.597976,67.92459988,133.5788401,200,1,8,18,5.00281269246932
23,"m",72,3.027999,65.75621637,123.8999019,0,1,3,15,4.95376649728088
23,"m",73,4.025457,67.47358823,132.2213256,200,1,7,17,4.22312298951399
23,"m",74,3.419858,66.31469763,132.8494314,0,0,8,18,5.26337643258872
23,"m",75,3.633599,67.91181736,131.8574084,200,0,8,18,4.95376622461642
23,"m",76,3.206116,65.00571232,120.9187835,0,1,2,15,4.67855810582025
23,"m",77,2.849881,66.8411173,123.5570584,0,0,3,15,5.2633776638393
23,"m",78,3.13487,67.03708025,125.5549551,0,1,6,15,4.78488741159921
23,"m",79,3.170493,66.49062273,127.7673815,200,0,5,15,4.73112541172619
23,"m",80,3.206116,64.22200165,123.1289886,0,1,5,15,4.67855810582025
24,"f",1,6.732845,60.24875204,196.7531358,200,1,2,15,2.22788434903818
24,"f",2,4.346069,57.56485576,200.5371789,0,1,10,17,3.91158078714351
24,"f",3,9.61835,60.56909802,200.8918518,200,1,8,18,1.87142285319208
24,"f",4,5.806633,59.43887816,201.8007462,0,1,8,18,3.09990316246954
24,"f",5,4.631058,59.37402989,194.432688,0,1,2,15,3.23900067759894
24,"f",6,8.193409,59.26511082,200.182948,200,0,4,17,2.07483844636585
24,"f",7,8.940555,61.01812639,202.4243787,200,1,7,17,1.90144795261592
24,"f",8,8.300279,61.14739678,206.8232706,200,0,10,17,2.04812392450904
24,"f",9,4.132327,60.44052441,200.2661923,0,0,3,15,3.62991602552267
24,"f",10,7.801551,59.24266186,200.6912556,200,1,4,17,2.17905388300352
24,"f",11,12.36136,61.14457903,196.7180347,200,0,8,18,1.45615045593689
24,"f",12,8.193409,59.84606297,204.3552147,200,0,1,18,2.19688776674032
24,"f",13,4.595434,56.34865331,199.009888,0,0,1,18,3.91693145848684
24,"f",14,8.40715,58.99776902,200.0730601,200,0,5,15,1.78419559541581
24,"f",15,4.167952,58.09538841,200.3685999,0,0,9,18,4.31866777736404
24,"f",16,10.651431,61.31803575,203.7946215,200,1,5,15,1.40826148148545
24,"f",17,4.452939,56.28796016,196.0007352,0,0,4,17,3.81770331908881
24,"f",18,3.74047,59.58739911,200.2685721,0,0,6,15,4.01019123265258
24,"f",19,11.650329,60.55056047,198.5320476,200,0,6,15,1.28751728813839
24,"f",20,4.844799,59.39926958,197.0366161,0,1,9,18,3.71532441283942
24,"f",21,11.078914,63.85184531,200.0692649,200,1,6,15,1.35392331775479
24,"f",22,3.811716,58.4810944,201.8159632,0,0,7,17,4.45993353124944
24,"f",23,4.524187,61.71826871,200.581975,0,1,6,15,3.31551282031446
24,"f",24,4.025457,58.68600831,198.4211087,0,1,7,17,4.22312298951399
24,"f",25,3.247459,57.06465807,203.5215922,0,0,5,15,4.61899595961027
24,"f",26,4.061081,57.64040103,203.9224897,0,0,8,18,4.4323174051441
24,"f",27,6.289642,60.70060227,198.2499538,200,0,2,15,2.38487341568884
24,"f",28,3.455481,56.87765903,201.9062643,0,1,5,15,4.34092967086203
24,"f",29,7.944045,61.83515133,205.7192807,200,0,7,17,2.13996773683936
24,"f",30,3.740469,62.34737227,192.7415979,0,1,3,15,4.01019230476178
24,"f",31,3.597975,59.04658049,200.6604564,0,0,2,15,4.16901173576804
24,"f",32,6.984595,63.3146918,200.3370456,200,1,3,15,2.14758336023778
24,"f",33,7.734356,61.34065767,193.2923494,200,0,3,15,1.93939870365419
24,"f",34,3.84734,58.12940925,197.6697199,0,0,10,17,4.41863729225907
24,"f",35,4.34607,57.03706345,197.6453803,0,1,4,17,3.91157988711641
24,"f",36,7.659056,62.95756165,194.3548855,200,1,10,17,2.21959468634255
24,"f",37,11.30612,63.1686863,199.3020113,200,1,9,18,1.59205810658298
24,"f",38,8.870256,63.62514712,194.61857,200,0,9,18,2.02925372165133
24,"f",39,11.470773,61.16967961,195.0807654,200,1,1,18,1.56920549295152
24,"f",40,5.236657,57.68385949,195.4875449,0,1,1,18,3.43730742723841
24,"f",41,3.918587,56.80215878,198.0008079,0,0,6,15,3.82791041770924
24,"f",42,3.84734,54.17981416,202.0366522,0,0,4,17,4.41863729225907
24,"f",43,4.69969,55.503372,201.6782104,0,1,4,17,3.61725986182067
24,"f",44,7.944044,57.78854865,195.3012857,200,0,4,17,2.1399680062195
24,"f",45,4.203575,58.73520827,204.8632402,0,1,10,17,4.0441766829425
24,"f",46,8.763745,59.99146803,202.4796645,200,0,8,18,2.05391644781997
24,"f",47,9.653973,61.61082894,201.4586688,200,1,9,18,1.86451733395152
24,"f",48,4.132328,58.35020064,198.8599804,0,0,9,18,4.35589817652423
24,"f",49,8.834632,60.93206243,195.9790907,200,1,1,18,2.03743630747721
24,"f",50,7.338445,61.5638674,196.8949148,200,0,10,17,2.31656706563857
24,"f",51,7.124704,61.00469207,198.2949768,200,0,2,15,2.1053506222855
24,"f",52,4.132328,58.97380564,201.5446715,0,0,7,17,4.11390383338399
24,"f",53,7.374068,59.87816123,200.0425671,200,0,7,17,2.3053760827809
24,"f",54,4.061081,58.98583051,199.780306,0,1,2,15,3.69359783762008
24,"f",55,9.190868,63.19188753,200.8181866,200,1,6,15,1.63205477436952
24,"f",56,7.912474,61.33374308,197.8675301,200,0,6,15,1.89574082644695
24,"f",57,9.547102,64.28720214,196.0964669,200,1,3,15,1.57115740462394
24,"f",58,3.882963,58.76623782,199.0753621,0,1,5,15,3.86302934125306
24,"f",59,3.954211,57.09193941,200.9734866,0,0,10,17,4.29921417951647
24,"f",60,3.918587,56.32893141,197.3073596,0,0,1,18,4.59349250125109
24,"f",61,4.025457,59.37922905,200.8779354,0,1,9,18,4.47154198889716
24,"f",62,3.954211,59.32786187,197.6650408,0,1,6,15,3.79342427604394
24,"f",63,8.193409,59.36971421,199.1517913,200,1,7,17,2.07483844636585
24,"f",64,7.017832,59.83024227,196.7530875,200,1,5,15,2.13741223785351
24,"f",65,9.099488,59.05711956,197.5481893,200,1,2,15,1.64844439599239
24,"f",66,8.514021,62.31438772,193.9974458,200,0,3,15,1.7617997418611
24,"f",67,3.562352,58.80299235,190.8823686,0,0,2,15,4.210701244571
24,"f",68,4.452939,57.83984107,196.9420887,0,1,8,18,4.04227410256462
24,"f",69,7.765926,60.66684813,196.9776766,200,1,10,17,2.1890499600434
24,"f",70,9.653973,58.88711378,194.16611,200,1,8,18,1.86451733395152
24,"f",71,3.562352,56.93680434,204.1746536,0,0,5,15,4.210701244571
24,"f",72,8.30028,57.03162612,197.559842,200,0,1,18,2.16860154115283
24,"f",73,4.239198,57.14523846,197.7497054,0,1,7,17,4.01019249395758
24,"f",74,7.516562,59.3893782,200.3473187,200,0,5,15,1.9955931980605
24,"f",75,3.847339,57.80589219,203.2699562,0,0,8,18,4.67855834903033
24,"f",76,3.989834,57.60625828,201.1189763,0,1,1,18,4.51146589056086
24,"f",77,9.511479,58.43119252,201.2750845,200,1,4,17,1.78731404442989
24,"f",78,3.633598,58.55917066,195.3383234,0,0,3,15,4.12813965661584
24,"f",79,4.203575,58.89606513,191.8369879,0,1,3,15,3.56839119083161
24,"f",80,9.892618,60.14130864,201.0086883,200,0,9,18,1.8195385690623
25,"f",1,4.132328,61.32013996,218.2952004,200,0,4,17,4.11390383338399
25,"f",2,4.274822,62.78060269,219.3644629,200,1,1,18,4.21070163857115
25,"f",3,3.776092,62.67530814,218.2568657,200,0,6,15,3.97236084290319
25,"f",4,3.491104,59.07624609,215.2335215,0,0,4,17,4.86951978514533
25,"f",5,3.419857,60.21682061,212.080865,0,0,7,17,4.97096808433803
25,"f",6,3.989834,60.76669281,210.50074,200,1,2,15,3.75955490880072
25,"f",7,3.562351,61.97101514,206.8664678,0,1,6,15,4.21070242657167
25,"f",8,3.562352,58.94775126,209.4961889,0,0,10,17,4.77212807718047
25,"f",9,3.918586,62.65249567,218.9301311,200,1,7,17,4.33829958051195
25,"f",10,4.239198,60.82012347,216.9394907,200,0,8,18,4.24608617007274
25,"f",11,5.201033,63.9483447,224.6023868,200,1,9,18,3.46085095018624
25,"f",12,5.022916,61.54735711,223.0675485,200,1,8,18,3.58357575559695
25,"f",13,4.239198,61.17913797,227.0979275,200,0,10,17,4.01019249395758
25,"f",14,3.669222,63.02279454,230.3232398,0,1,10,17,4.63313476262815
25,"f",15,3.206116,60.93577283,215.796041,0,1,2,15,4.67855810582025
25,"f",16,3.633957,61.03480735,226.1454471,0,1,4,17,4.67809608093877
25,"f",17,3.312987,60.43615703,224.2526925,0,1,7,17,5.13132107068334
25,"f",18,3.063623,59.98623217,216.9254529,0,0,5,15,4.89616379038805
25,"f",19,3.13487,61.6288239,195.2295197,0,1,3,15,4.78488741159921
25,"f",20,3.384234,60.55968355,212.2443791,0,0,9,18,5.3187811481121
25,"f",21,4.737928,60.56867379,218.5681459,200,0,9,18,3.7991290707668
25,"f",22,3.84734,64.11359557,227.5898139,200,1,3,15,3.89879761081682
25,"f",23,3.811717,59.90100196,221.0460151,0,0,8,18,4.72228132361348
25,"f",24,3.526728,63.31770971,213.0246488,200,0,7,17,4.82033204715532
25,"f",25,3.597975,63.72279868,216.8968401,0,1,9,18,5.00281408292164
25,"f",26,4.274822,60.67741479,223.2533968,200,1,4,17,3.97677376976164
25,"f",27,3.24174,60.23842589,202.5471392,0,0,6,15,4.6271446815599
25,"f",28,3.918587,60.78183677,226.7139407,200,1,5,15,3.82791041770924
25,"f",29,3.918587,60.14317294,214.3503544,0,0,1,18,4.59349250125109
25,"f",30,3.882963,62.4904354,217.2536908,200,0,2,15,3.86302934125306
25,"f",31,4.488563,61.71088597,223.6426378,200,1,10,17,3.78740367462816
25,"f",32,3.669223,59.72145142,228.7987806,200,0,5,15,4.08805897052319
25,"f",33,3.633598,60.95185604,208.6687723,0,1,1,18,4.95376758793901
25,"f",34,3.776093,61.55239333,213.6647729,200,0,3,15,3.97235979092676
25,"f",35,3.740469,61.03860685,216.7609142,0,1,8,18,4.81223076571414
25,"f",36,3.099246,62.88239026,208.3265425,0,0,3,15,4.8398868628047
25,"f",37,3.099246,62.99439702,218.9554689,0,1,5,15,4.8398868628047
25,"f",38,3.882964,61.28046511,207.9177397,200,1,6,15,3.86302834638694
25,"f",39,4.695277,61.37566447,225.294846,200,0,1,18,3.83363963404076
25,"f",40,3.063623,61.92419537,211.1802094,0,0,2,15,4.89616379038805
25,"f",41,4.167951,62.40861166,219.9635562,200,0,8,18,4.31866881352492
25,"f",42,3.419858,61.38422149,225.3606518,0,1,10,17,4.97096663077824
25,"f",43,4.702305,61.20397606,228.5391468,200,1,9,18,3.82790992927936
25,"f",44,4.595433,59.91251902,220.5908793,200,0,1,18,3.91693231083991
25,"f",45,3.954211,62.74439151,226.3999621,200,0,10,17,4.29921417951647
25,"f",46,3.526729,61.65242113,232.4676675,0,1,4,17,4.82033068035565
25,"f",47,4.096705,61.97995695,230.7940561,200,1,2,15,3.66147916435282
25,"f",48,4.737928,61.48749025,222.6654543,200,0,3,15,3.16594089230567
25,"f",49,4.06108,59.71595097,214.5975531,0,0,8,18,4.43231849655757
25,"f",50,3.134869,61.36458069,227.6487964,0,1,5,15,4.78488893794286
25,"f",51,3.491104,61.87932911,219.8662804,0,1,9,18,5.155962125448
25,"f",52,3.384234,61.93990458,219.0938048,0,1,7,17,5.02329330655031
25,"f",53,3.206117,61.08052725,201.5770454,0,1,3,15,4.67855664656031
25,"f",54,3.419858,61.36607563,208.0055739,0,0,6,15,4.38614702715727
25,"f",55,3.063622,60.92576514,212.7032504,0,1,2,15,4.89616538854989
25,"f",56,3.170493,61.98654381,215.9896861,0,0,2,15,4.73112541172619
25,"f",57,4.346069,63.40368191,223.0829029,200,1,3,15,3.45139481218545
25,"f",58,3.615492,60.12889343,209.8131184,0,0,10,17,4.70198800052662
25,"f",59,3.918587,63.29736586,218.1118203,200,0,6,15,3.82791041770924
25,"f",60,4.346069,64.03608981,231.0771884,200,1,6,15,3.45139481218545
25,"f",61,3.74047,60.84596575,209.7281512,0,0,1,18,4.8122294791831
25,"f",62,3.847339,59.52524382,211.4016325,0,1,1,18,4.67855834903033
25,"f",63,4.132328,64.02362621,229.739376,200,1,7,17,4.11390383338399
25,"f",64,4.132328,62.58721052,241.6659921,200,0,5,15,3.62991514710352
25,"f",65,3.704846,62.27037832,211.9928669,0,0,9,18,4.85850154095474
25,"f",66,3.027999,62.55807583,223.3588926,0,0,5,15,4.95376649728088
25,"f",67,4.809175,63.77394446,230.3974881,200,0,9,18,3.74284570638415
25,"f",68,4.631057,61.61391188,223.4884849,200,0,4,17,3.67086822727511
25,"f",69,4.987292,63.39123581,232.111102,200,1,8,18,3.6091730742856
25,"f",70,3.776092,61.93997518,223.3372411,0,1,8,18,4.76683301148383
25,"f",71,3.348611,60.25803362,208.6569786,0,0,4,17,5.07673181507198
25,"f",72,4.06108,62.13901917,231.4288875,200,1,5,15,3.69359874713131
25,"f",73,3.491105,62.32942931,215.7912438,0,0,7,17,4.86951839030909
25,"f",74,3.256872,62.70905049,212.3312626,0,0,3,15,4.60564615373278
25,"f",75,5.236657,61.18569834,238.8020081,200,1,4,17,3.24634590350294
25,"f",76,5.201033,63.2285791,219.1688628,200,1,1,18,3.46085095018624
25,"f",77,4.167951,63.01409107,224.1884145,200,0,2,15,3.59889067793743
25,"f",78,3.918587,64.17463425,222.4100198,200,0,7,17,4.33829847340381
25,"f",79,3.312987,65.82603197,219.9785593,0,1,6,15,4.52763623883824
25,"f",80,4.346069,62.52275291,224.5532518,200,1,10,17,3.91158078714351
26,"f",1,4.45294,58.96133689,176.8621031,0,1,10,17,3.81770246174438
26,"f",2,4.346069,58.80785486,178.9025438,0,0,8,18,4.14167377462254
26,"f",3,3.597975,59.19613298,168.6824635,0,0,6,15,4.16901173576804
26,"f",4,5.529749,57.56763261,179.2539511,200,1,7,17,3.07428058669571
26,"f",5,3.562351,57.36316025,175.7020423,0,1,5,15,4.21070242657167
26,"f",6,4.915097,59.02676065,169.5053867,200,1,9,18,3.66218611758832
26,"f",7,3.170493,61.63095203,170.4645677,0,0,3,15,4.73112541172619
26,"f",8,3.526728,60.38013388,172.0430979,0,0,2,15,4.2532341592547
26,"f",9,3.491104,59.36686993,163.6253041,0,1,6,15,4.29663510454
26,"f",10,3.740469,58.20656144,165.1220375,0,0,7,17,4.54488461206335
26,"f",11,5.16541,57.47189161,171.9936238,200,1,4,17,3.29112306670719
26,"f",12,5.129786,58.37239179,155.4741419,200,0,4,17,3.31397839987867
26,"f",13,4.666681,60.0831192,167.7429117,200,0,10,17,3.642845954116
26,"f",14,4.631057,60.92087108,172.3497086,200,0,9,18,3.88680165240894
26,"f",15,4.239198,57.23841489,174.7891289,0,1,4,17,4.01019249395758
26,"f",16,4.595434,60.55691741,163.4616286,200,1,3,15,3.26410954873903
26,"f",17,4.737928,59.53093481,159.8567877,200,0,7,17,3.58806634461309
26,"f",18,3.633598,57.98679902,161.9248212,0,0,9,18,4.95376758793901
26,"f",19,5.094163,60.14761995,167.3241628,200,0,8,18,3.53345583955598
26,"f",20,3.206117,59.04641576,172.9466739,0,1,2,15,4.67855664656031
26,"f",21,4.061081,59.77030159,176.8586093,200,0,5,15,3.69359783762008
26,"f",22,4.239199,58.02350806,164.7495718,200,0,2,15,3.53840430704008
26,"f",23,4.061081,59.85877999,171.9950125,0,1,8,18,4.4323174051441
26,"f",24,4.737927,60.06215989,166.9515589,200,1,8,18,3.79912987262151
26,"f",25,3.312987,58.58874264,162.0154011,0,0,5,15,4.52763623883824
26,"f",26,4.274822,59.221658,164.8252263,200,1,5,15,3.50891803214262
26,"f",27,3.95421,60.55822932,162.5275743,200,1,2,15,3.79342523538204
26,"f",28,3.84734,58.8630837,169.6684898,0,0,1,18,4.67855713298019
26,"f",29,3.170493,60.31513275,172.0158226,0,1,3,15,4.73112541172619
26,"f",30,3.669222,58.51051827,176.8118175,0,0,10,17,4.63313476262815
26,"f",31,3.918587,61.50170867,173.464843,0,1,7,17,4.33829847340381
26,"f",32,3.704845,59.42513,175.3000259,0,1,1,18,4.85850285234605
26,"f",33,4.061081,60.51097383,170.8558019,200,0,6,15,3.69359783762008
26,"f",34,4.132328,59.68775394,176.7071569,200,1,10,17,4.11390383338399
26,"f",35,3.989834,60.17876545,165.2772131,200,1,6,15,3.75955490880072
26,"f",36,4.417316,60.62634244,169.0707076,200,0,1,18,4.07487261495442
26,"f",37,3.455481,59.51739793,170.2748929,0,1,9,18,5.20911560503444
26,"f",38,4.239199,57.73928562,156.0168147,200,1,1,18,4.2460851684481
26,"f",39,4.025458,55.86276251,166.2528556,0,0,4,17,4.22312194041026
26,"f",40,3.597975,61.13449796,155.4608827,200,0,3,15,4.16901173576804
26,"f",41,4.096704,60.20190816,171.0654496,200,1,10,17,4.14967739919701
26,"f",42,3.491105,60.75095711,168.6013064,200,0,2,15,4.29663387380213
26,"f",43,3.740469,58.46262691,171.3497563,0,0,7,17,4.54488461206335
26,"f",44,3.882963,59.84504338,180.2324511,0,1,8,18,4.63563520950367
26,"f",45,4.239199,60.32118674,170.2591842,200,1,1,18,4.2460851684481
